oferta,recamaras,bathrooms,mts,lat,lon,fecha_consulta,fuente,precio,precio_m2,cvegeo,cve_ent,cve_mun,nom_mun,tipo,tipo_vivi
mitt departamento en renta,2.0,2.0,68.0,25.7048632,-100.3444282,2025-05-05 13:00:42.337377,easyaviso,24000.0,352.94117647058823,19039,19,039,Monterrey,renta,vertical
departamento en renta  san jeronimo,3.0,2.0,158.0,25.6749148,-100.3597388,2025-05-05 13:00:42.337377,easyaviso,23500.0,148.73417721518987,19039,19,039,Monterrey,renta,vertical
departamento amueblado en renta en torre republica,2.0,2.0,,25.68622,-100.3296546,2025-05-05 13:00:42.337377,easyaviso,28000.0,,19039,19,039,Monterrey,renta,vertical
estrene departamento equipado y amueblado en renta  chepevera   n.l.,,,35.0,25.6792926,-100.3390708,2025-05-05 13:00:42.337377,easyaviso,16500.0,471.4285714285714,19039,19,039,Monterrey,renta,vertical
departamento en renta en zona san jeronimo torre etherea monterrey nuevo leon,2.0,2.0,95.0,25.676735,-100.3722203,2025-05-05 13:00:42.337377,easyaviso,30000.0,315.7894736842105,19039,19,039,Monterrey,renta,vertical
departamento amueblado en renta en torre puntacero zona fundidora,3.0,2.0,137.4,25.697618,-100.316839,2025-05-05 13:00:42.337377,easyaviso,54000.0,393.0131004366812,19039,19,039,Monterrey,renta,vertical
departamento en renta en torre in en santa maria monterrey,3.0,2.0,180.0,25.6703413648,-100.3792583942,2025-05-05 13:00:42.337377,easyaviso,40000.0,222.22222222222223,19039,19,039,Monterrey,renta,vertical
departamento renta cerca plaza cumbres,2.0,,,25.7189095,-100.3906259,2025-05-05 13:00:42.337377,easyaviso,13500.0,,19039,19,039,Monterrey,renta,vertical
departamento renta el patriota monterreynl,2.0,2.0,61.0,25.6778359,-100.337988,2025-05-05 13:00:42.337377,easyaviso,16000.0,262.2950819672131,19039,19,039,Monterrey,renta,vertical
torre diez,2.0,2.0,100.0,25.693916,-100.377304,2025-05-05 13:00:42.337377,easyaviso,35000.0,350.0,19039,19,039,Monterrey,renta,otro
del norte monterrey,2.0,2.0,63.0,25.7124,-100.303482,2025-05-05 13:00:42.337377,easyaviso,25000.0,396.8253968253968,19039,19,039,Monterrey,renta,otro
espectacular casa en renta en colinas san jeronimo,3.0,2.0,570.0,25.6863582,-100.3761083,2025-05-05 13:00:42.337377,easyaviso,59000.0,103.50877192982456,19039,19,039,Monterrey,renta,horizontal
el patriota,,,30.0,25.708557,-100.315559,2025-05-05 13:00:42.337377,easyaviso,14500.0,483.3333333333333,19039,19,039,Monterrey,renta,otro
departamento de recamaras colonia cumbres 3er sector,,,,25.7191937,-100.3776268,2025-05-05 13:00:42.337377,easyaviso,14000.0,,19039,19,039,Monterrey,renta,vertical
casa en renta en zona la rioja,3.0,2.0,175.0,25.5817686,-100.2472208,2025-05-05 13:00:42.337377,easyaviso,27000.0,154.28571428571428,19039,19,039,Monterrey,renta,horizontal
departametno en renta.  todo remodelado.  colinas de san jeronimo.  28000,3.0,2.0,105.0,25.74677,-100.34417,2025-05-05 13:00:42.337377,easyaviso,28000.0,266.6666666666667,19039,19,039,Monterrey,renta,vertical
departamento en  colinas de san jeronimo,2.0,,100.0,25.6893582,-100.3731083,2025-05-05 13:00:42.337377,easyaviso,19500.0,195.0,19039,19,039,Monterrey,renta,vertical
departamento amueblado en renta en el semillero  zona centro mty,,2.0,67.0,25.6712736,-100.3251934,2025-05-05 13:00:42.337377,easyaviso,22500.0,335.82089552238807,19039,19,039,Monterrey,renta,vertical
departamento en renta en barrio w  zona centro mty,2.0,2.0,72.12,25.6742343,-100.3115287,2025-05-05 13:00:42.337377,easyaviso,27000.0,374.37603993344425,19039,19,039,Monterrey,renta,vertical
departamento en renta amueblado centro monterrey,3.0,,102.0,25.6799427,-100.3167561,2025-05-05 13:00:42.337377,easyaviso,25000.0,245.09803921568627,19039,19,039,Monterrey,renta,vertical
departamento en renta en el patriota monterrey nuevo leon,,,34.0,25.710367,-100.3115759,2025-05-05 13:00:42.337377,easyaviso,15000.0,441.1764705882353,19039,19,039,Monterrey,renta,vertical
miravalle,,,55.0,25.669964,-100.367638,2025-05-05 13:00:42.337377,easyaviso,21000.0,381.8181818181818,19039,19,039,Monterrey,renta,otro
departamento  u oficina en renta en valle oriente 70m2,,,,25.6295325,-100.3010322,2025-05-05 13:00:42.337377,easyaviso,27000.0,,19039,19,039,Monterrey,renta,vertical
departamento en renta amueblado monterrey,2.0,2.0,85.0,25.6739677024,-100.308588456,2025-05-05 13:00:42.337377,easyaviso,31000.0,364.7058823529412,19039,19,039,Monterrey,renta,vertical
departamento en renta club sonoma,3.0,2.0,,25.6164106,-100.3061337,2025-05-05 13:00:42.337377,easyaviso,55800.0,,19039,19,039,Monterrey,renta,vertical
centrika platinum,2.0,2.0,83.0,25.696772,-100.303688,2025-05-05 13:00:42.337377,easyaviso,18000.0,216.86746987951807,19039,19,039,Monterrey,renta,otro
rincon de santa maria renta,3.0,4.0,440.0,25.6736901,-100.3746132,2025-05-05 13:00:42.337377,easyaviso,115000.0,261.3636363636364,19039,19,039,Monterrey,renta,otro
departamento en renta amueblado torre miravalle 145 m2 2 rec 2 banos,2.0,3.0,145.0,25.5836761,-100.2724365,2025-05-05 13:00:42.337377,easyaviso,27000.0,186.20689655172413,19039,19,039,Monterrey,renta,vertical
renta departamento amuebaldo 75m2 2 rec  torre historicah,2.0,2.0,75.0,25.6761223,-100.3248279,2025-05-05 13:00:42.337377,easyaviso,24000.0,320.0,19039,19,039,Monterrey,renta,vertical
renta depa en meseta,2.0,2.0,100.0,25.7006772,-100.3751969,2025-05-05 13:00:42.337377,easyaviso,30000.0,300.0,19039,19,039,Monterrey,renta,vertical
balzac,2.0,2.0,90.0,25.6713257,-100.3872175,2025-05-05 13:00:42.337377,easyaviso,35000.0,388.8888888888889,19039,19,039,Monterrey,renta,otro
departamento amueblado y equipado en renta las fridas zona san jeronimo,2.0,3.0,145.0,25.6744904,-100.3676172,2025-05-05 13:00:42.337377,easyaviso,42000.0,289.6551724137931,19039,19,039,Monterrey,renta,vertical
departamento en renta cumbres lovft,,,55.0,25.6863146,-100.3485614,2025-05-05 13:00:42.337377,easyaviso,14500.0,263.6363636363636,19039,19,039,Monterrey,renta,vertical
departamento amueblado en renta en torre nacion,2.0,2.0,94.0,25.6329026,-100.3125338,2025-05-05 13:00:42.337377,easyaviso,36000.0,382.9787234042553,19039,19,039,Monterrey,renta,vertical
departamento renta kyo con balcon  a media cuadra la purisima lsl,2.0,2.0,72.0,25.668133,-100.3236002,2025-05-05 13:00:42.337377,easyaviso,23000.0,319.44444444444446,19039,19,039,Monterrey,renta,vertical
departamento amueblado en renta en inner tower,2.0,2.0,70.0,25.6683026,-100.3126429,2025-05-05 13:00:42.337377,easyaviso,25000.0,357.1428571428572,19039,19,039,Monterrey,renta,vertical
departamento en renta en colinas de san jeronimo,2.0,,,25.6863582,-100.3761083,2025-05-05 13:00:42.337377,easyaviso,17000.0,,19039,19,039,Monterrey,renta,vertical
departamento 1 recamara amueblado cerca de valle oriente,,,95.0,25.630083,-100.303501,2025-05-05 13:00:42.337377,easyaviso,26000.0,273.6842105263158,19039,19,039,Monterrey,renta,vertical
departamento equipado en renta en el centro de monterrey,2.0,2.0,75.0,25.6747963,-100.3177715,2025-05-05 13:00:42.337377,easyaviso,26000.0,346.6666666666667,19039,19,039,Monterrey,renta,vertical
departamentos en renta amueblados y equipados en zona sur de monterrey,9.0,9.0,,25.6584669,-100.2901619,2025-05-05 13:00:42.337377,easyaviso,20000.0,,19039,19,039,Monterrey,renta,vertical
solo caballeros. loft en renta en san jeronimo,,,,25.6778343465,-100.3702700317,2025-05-05 13:00:42.337377,easyaviso,10500.0,,19039,19,039,Monterrey,renta,vertical
departamento nuevo amueblado y equipado  centro mty,2.0,2.0,65.0,25.6822664,-100.2904236,2025-05-05 13:00:42.337377,easyaviso,22500.0,346.15384615384613,19039,19,039,Monterrey,renta,vertical
hermoso departamento con cajon de estacionamiento  disponible en mayo,,,36.0,25.6869502,-100.3376597,2025-05-05 13:00:42.337377,easyaviso,15000.0,416.6666666666667,19039,19,039,Monterrey,renta,vertical
departamento en ubicacion privilegiada,2.0,2.0,55.0,25.6869502,-100.3376597,2025-05-05 13:00:42.337377,easyaviso,21000.0,381.8181818181818,19039,19,039,Monterrey,renta,vertical
departamento equipado en renta en torre altana al sur de monterrey,2.0,2.0,84.0,25.6004117019,-100.2574592829,2025-05-05 13:00:42.337377,easyaviso,32000.0,380.95238095238096,19039,19,039,Monterrey,renta,vertical
departamento equipado y amueblado en renta c. mirador monterrey  nl,2.0,2.0,100.0,25.6703845,-100.3317707,2025-05-05 13:00:42.337377,easyaviso,22000.0,220.0,19039,19,039,Monterrey,renta,vertical
estrena departamento santa maria,2.0,2.0,84.0,25.6735377,-100.3622593,2025-05-05 13:00:42.337377,easyaviso,32900.0,391.6666666666667,19039,19,039,Monterrey,renta,vertical
casa en renta con alberca en cumbres elite,3.0,3.0,378.0,25.7332518,-100.4110174,2025-05-05 13:00:42.337377,easyaviso,36500.0,96.56084656084656,19039,19,039,Monterrey,renta,horizontal
departamento en en renta,3.0,,110.0,25.6395428,-100.2837313,2025-05-05 13:00:42.337377,easyaviso,45000.0,409.09090909090907,19039,19,039,Monterrey,renta,vertical
departamento nuevo amueblado y equipado  centro mty,2.0,2.0,65.0,25.6894524189,-100.3239083406,2025-05-05 13:00:42.337377,easyaviso,22000.0,338.46153846153845,19039,19,039,Monterrey,renta,vertical
departamento en renta en san jeronimo,2.0,2.0,100.0,25.6779443,-100.3659308,2025-05-05 13:00:42.337377,easyaviso,35000.0,350.0,19039,19,039,Monterrey,renta,vertical
departamento en renta amueblado zona valle oriente,3.0,2.0,110.0,25.6303501,-100.3031519,2025-05-05 13:00:42.337377,easyaviso,55000.0,500.0,19039,19,039,Monterrey,renta,vertical
renta de departamento en residencial del paseo,2.0,2.0,126.0,25.6388338,-100.2850407,2025-05-05 13:00:42.337377,easyaviso,36000.0,285.7142857142857,19039,19,039,Monterrey,renta,vertical
departamento amueblado en renta centro monterrey,2.0,2.0,,25.668133,-100.3236002,2025-05-05 13:00:42.337377,easyaviso,23000.0,,19039,19,039,Monterrey,renta,vertical
renta loft,,,,25.6684698,-100.3118908,2025-05-05 13:00:42.337377,easyaviso,15000.0,,19039,19,039,Monterrey,renta,vertical
departamento de renta en torre altana carr. nacional monterrey nl.,,,55.0,25.5978281,-100.2580121,2025-05-05 13:00:42.337377,easyaviso,26000.0,472.7272727272728,19039,19,039,Monterrey,renta,vertical
loft amueblado en kyo constella,,,40.0,25.6839502,-100.3406597,2025-05-05 13:00:42.337377,easyaviso,13000.0,325.0,19039,19,039,Monterrey,renta,vertical
casa en renta sierra alta col. los azulejos,3.0,4.0,650.0,25.5751566,-100.278673,2025-05-05 13:00:42.337377,easyaviso,120000.0,184.6153846153846,19039,19,039,Monterrey,renta,horizontal
casa en renta en carretera nacional,3.0,4.0,313.0,25.7382393,-100.3725218,2025-05-05 13:00:42.337377,easyaviso,44000.0,140.57507987220447,19039,19,039,Monterrey,renta,horizontal
ph en renta torre balzac,3.0,4.0,194.0,25.671439,-100.3871305,2025-05-05 13:00:42.337377,easyaviso,115000.0,592.7835051546392,19039,19,039,Monterrey,renta,otro
departamento en renta torre zafiro san jeronimo monterrey nuevo leon,2.0,2.0,80.0,25.6641114,-100.3464997,2025-05-05 13:00:42.337377,easyaviso,34500.0,431.25,19039,19,039,Monterrey,renta,vertical
los altos,2.0,2.0,95.0,25.727493,-100.377541,2025-05-05 13:00:42.337377,easyaviso,25000.0,263.1578947368421,19039,19,039,Monterrey,renta,otro
departamento amueblado en renta   sur  contry,,,50.0,25.6315441928,-100.2741908734,2025-05-05 13:00:42.337377,easyaviso,14500.0,290.0,19039,19,039,Monterrey,renta,vertical
departamento amueblado en renta en planta baja en colonia indeco monterrey,2.0,,,25.7177344,-100.3617197,2025-05-05 13:00:42.337377,easyaviso,8000.0,,19039,19,039,Monterrey,renta,vertical
loft en renta zona tec monterrey,,,,25.6586303,-100.2922624,2025-05-05 13:00:42.337377,easyaviso,9000.0,,19039,19,039,Monterrey,renta,vertical
departamento en renta torre  balzac,2.0,2.0,85.0,25.671439,-100.3871305,2025-05-05 13:00:42.337377,easyaviso,32000.0,376.4705882352941,19039,19,039,Monterrey,renta,vertical
departamento en renta amueblado en san jeronimo,2.0,2.0,125.0,25.6749148,-100.3597388,2025-05-05 13:00:42.337377,easyaviso,25000.0,200.0,19039,19,039,Monterrey,renta,vertical
lomas del vergel,2.0,2.0,110.0,25.596603,-100.247063,2025-05-05 13:00:42.337377,easyaviso,23500.0,213.63636363636363,19039,19,039,Monterrey,renta,otro
cumbres,5.0,7.0,0.0,25.76347,-100.390579,2025-05-05 13:00:42.337377,easyaviso,75000.0,inf,19039,19,039,Monterrey,renta,otro
torre murano san jeronimo,,,50.0,25.677944,-100.365929,2025-05-05 13:00:42.337377,easyaviso,19500.0,390.0,19039,19,039,Monterrey,renta,otro
departamento amueblado en renta en el centro,2.0,2.0,70.0,25.6710478,-100.3227625,2025-05-05 13:00:42.337377,easyaviso,23000.0,328.57142857142856,19039,19,039,Monterrey,renta,vertical
departamento en renta en parc,,,73.0,25.6731946,-100.3761083,2025-05-05 13:00:42.337377,easyaviso,26500.0,363.013698630137,19039,19,039,Monterrey,renta,vertical
departamento de renta en torre altana zona sur monterrey nuevo leon.,3.0,3.0,108.0,25.5978281,-100.2580121,2025-05-05 13:00:42.337377,easyaviso,38000.0,351.85185185185185,19039,19,039,Monterrey,renta,vertical
departamento amueblado centro de monterrey,2.0,2.0,,25.6742673,-100.3125215,2025-05-05 13:00:42.337377,easyaviso,20000.0,,19039,19,039,Monterrey,renta,vertical
departamento en renta en alena sur de monterrey,2.0,2.0,110.0,25.6936064,-100.3324399,2025-05-05 13:00:42.337377,easyaviso,23000.0,209.0909090909091,19039,19,039,Monterrey,renta,vertical
puerta de hierro,3.0,3.0,260.0,25.752264,-100.417404,2025-05-05 13:00:42.337377,easyaviso,22000.0,84.61538461538461,19039,19,039,Monterrey,renta,otro
casa en renta bosques de las cumbres,4.0,4.0,,25.726741,-100.3999299,2025-05-05 13:00:42.337377,easyaviso,37000.0,,19039,19,039,Monterrey,renta,horizontal
mitras norte,,,60.0,25.712456,-100.344276,2025-05-05 13:00:42.337377,easyaviso,12000.0,200.0,19039,19,039,Monterrey,renta,otro
penthouse en renta las fridas santa maria monterrey nuevo leon,3.0,3.0,260.0,25.670945733,-100.3772093048,2025-05-05 13:00:42.337377,easyaviso,65000.0,250.0,19039,19,039,Monterrey,renta,otro
departamento amueblado en renta centro monterrey,2.0,2.0,75.0,25.6742119,-100.3111947,2025-05-05 13:00:42.337377,easyaviso,29000.0,386.6666666666667,19039,19,039,Monterrey,renta,vertical
departamento tipo loft renta barrio w,,,,25.6742408,-100.3115324,2025-05-05 13:00:42.337377,easyaviso,20000.0,,19039,19,039,Monterrey,renta,vertical
lomas de montecristo,2.0,2.0,94.0,25.633505,-100.312149,2025-05-05 13:00:42.337377,easyaviso,36000.0,382.9787234042553,19039,19,039,Monterrey,renta,otro
departamento renta historicah equipado 80 m2 2 rec y 2 banos,2.0,2.0,80.0,25.6761223,-100.3248279,2025-05-05 13:00:42.337377,easyaviso,22000.0,275.0,19039,19,039,Monterrey,renta,vertical
renta departamento san jeronimo,2.0,2.0,97.0,25.6939168,-100.3773038,2025-05-05 13:00:42.337377,easyaviso,28500.0,293.8144329896907,19039,19,039,Monterrey,renta,vertical
zona centro departamento equipado con amplia terraza en renta en barrio w mty.,2.0,2.0,90.0,25.6752408,-100.3105324,2025-05-05 13:00:42.337377,easyaviso,27500.0,305.55555555555554,19039,19,039,Monterrey,renta,vertical
casa en renta cumbres sector 5 monterrey,4.0,5.0,629.0,25.6990043794,-100.365087925,2025-05-05 13:00:42.337377,easyaviso,200000.0,317.9650238473768,19039,19,039,Monterrey,renta,horizontal
zona mitras departamento en renta equipado en torre living monterrey n.l.,2.0,2.0,79.0,25.6874237,-100.3446686,2025-05-05 13:00:42.337377,easyaviso,20500.0,259.493670886076,19039,19,039,Monterrey,renta,vertical
departamento 5 en renta zona tec,,,58.0,25.6459384,-100.286305,2025-05-05 13:00:42.337377,easyaviso,13000.0,224.1379310344828,19039,19,039,Monterrey,renta,vertical
departamento en iconicah,2.0,2.0,78.0,25.674928,-100.3259203,2025-05-05 13:00:42.337377,easyaviso,22000.0,282.05128205128204,19039,19,039,Monterrey,renta,vertical
zona centro departamento amueblado y equipado en renta en barrio w monterrey.,2.0,2.0,88.0,25.6747963,-100.3177715,2025-05-05 13:00:42.337377,easyaviso,32000.0,363.6363636363636,19039,19,039,Monterrey,renta,vertical
renta departamento semi amueblado de 2 recamaras en torre luzia.,2.0,2.0,78.0,25.6728948,-100.2987814,2025-05-05 13:00:42.337377,easyaviso,33500.0,429.4871794871795,19039,19,039,Monterrey,renta,vertical
departamento de una recamara en zona tec nevo sur monterrey nl.,,,80.0,25.6543818,-100.2781078,2025-05-05 13:00:42.337377,easyaviso,28000.0,350.0,19039,19,039,Monterrey,renta,vertical
casa en renta en sierra alta con paneles solares,3.0,5.0,700.0,25.5741122,-100.2756671,2025-05-05 13:00:42.337377,easyaviso,120000.0,171.42857142857142,19039,19,039,Monterrey,renta,horizontal
renta departamento amueblado centro de monterrey torre arena calzada,2.0,,58.0,25.6837299,-100.3142008,2025-05-05 13:00:42.337377,easyaviso,19000.0,327.58620689655174,19039,19,039,Monterrey,renta,vertical
departamento en renta arena calzada centro monterrey,2.0,2.0,70.0,25.6837299,-100.3142008,2025-05-05 13:00:42.337377,easyaviso,22000.0,314.2857142857143,19039,19,039,Monterrey,renta,vertical
departamento amueblado en renta centro de monterrey torre arena calzada,2.0,2.0,70.0,25.6837299,-100.3142008,2025-05-05 13:00:42.337377,easyaviso,24000.0,342.85714285714283,19039,19,039,Monterrey,renta,vertical
renta departamento amueblado centro monterrey arena calzada,2.0,2.0,70.0,25.6835739062,-100.3141880035,2025-05-05 13:00:42.337377,easyaviso,23500.0,335.7142857142857,19039,19,039,Monterrey,renta,vertical
col cortijo del rio,3.0,4.0,480.0,25.6088914,-100.2611678,2025-05-05 13:00:42.337377,easyaviso,30000.0,62.5,19039,19,039,Monterrey,renta,otro
casa en renta en carretera nacional,3.0,3.0,700.0,25.5918548099,-100.2628867328,2025-05-05 13:00:42.337377,easyaviso,150000.0,214.28571428571428,19039,19,039,Monterrey,renta,horizontal
casa en renta colonia vista hermosa,4.0,3.0,400.0,25.6948575,-100.3604696,2025-05-05 13:00:42.337377,easyaviso,60000.0,150.0,19039,19,039,Monterrey,renta,horizontal
casa en renta paseo de cumbres,3.0,2.0,127.0,25.7479646,-100.4095651,2025-05-05 13:00:42.337377,easyaviso,22000.0,173.22834645669292,19039,19,039,Monterrey,renta,horizontal
departamento amueblado en renta en el centro de monterrey,2.0,2.0,75.0,25.6696479,-100.3219528,2025-05-05 13:00:42.337377,easyaviso,25000.0,333.3333333333333,19039,19,039,Monterrey,renta,vertical
departamento en renta zona tec,2.0,2.0,,25.643754,-100.2957243,2025-05-05 13:00:42.337377,easyaviso,16700.0,,19039,19,039,Monterrey,renta,vertical
departamento amueblado en renta a unas cuadras de galerias monterrey,,,,25.6838898,-100.3599798,2025-05-05 13:00:42.337377,easyaviso,15000.0,,19039,19,039,Monterrey,renta,vertical
casa en renta cumbres 4o sector antes de la rotonda de las casas,4.0,3.0,411.0,25.7403337,-100.4058225,2025-05-05 13:00:42.337377,easyaviso,30000.0,72.99270072992701,19039,19,039,Monterrey,renta,horizontal
departamento en rentra en monterrey nl.,2.0,2.0,99.0,25.6539284,-100.2754103,2025-05-05 13:00:42.337377,easyaviso,30000.0,303.030303030303,19039,19,039,Monterrey,renta,vertical
departamento en renta amueblado koi valle oriente,2.0,2.0,155.0,25.6222065,-100.3066625,2025-05-05 13:00:42.337377,easyaviso,75000.0,483.8709677419355,19039,19,039,Monterrey,renta,vertical
kyo constella,,,35.0,25.677931,-100.313202,2025-05-05 13:00:42.337377,easyaviso,17400.0,497.1428571428572,19039,19,039,Monterrey,renta,otro
